# Creating_software: MTpy v2, error: geometric_mean, error_value: 0.05, data_rotation: 0.0 deg clockwise, model_epsg:32612
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
>  44.595742 -110.625754   -3269.00
> 10 45
1.00000e+03  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZXY -5.271511e-03  1.074665e-01  5.000000e-02
1.00000e+03  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYX -7.143939e-01 -1.297541e+00  5.000000e-02
1.00000e+03  YNP01S   44.743 -111.261   15750.000  -49000.000    2017.630 ZYY -1.667160e-02 -4.170688e-02  5.000000e-02
1.00000e-02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -1.395962e+01 -2.015512e+01  5.000000e-02
1.00000e-02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  4.399738e+01  7.336400e+01  5.000000e-02
1.00000e-02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX -4.128363e+01 -6.825000e+01  5.000000e-02
1.00000e-02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -8.027762e+00 -1.465462e+01  5.000000e-02
3.59381e-02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -6.631543e+00 -8.974830e+00  5.000000e-02
3.59381e-02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  2.178165e+01  2.783895e+01  5.000000e-02
3.59381e-02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX -2.180084e+01 -2.752390e+01  5.000000e-02
3.59381e-02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -3.057756e+00 -4.351708e+00  5.000000e-02
1.29155e-01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -2.308876e+00 -2.658923e+00  5.000000e-02
1.29155e-01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  1.702244e+01  7.602872e+00  5.000000e-02
1.29155e-01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX -1.306172e+01 -1.153225e+01  5.000000e-02
1.29155e-01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -5.484392e+00 -4.028319e-01  5.000000e-02
4.64159e-01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -4.387609e+00  4.727110e-01  5.000000e-02
4.64159e-01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  1.704588e+01  3.499050e+00  5.000000e-02
4.64159e-01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX -9.349808e+00 -7.599275e+00  5.000000e-02
4.64159e-01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -4.569795e+00 -1.840039e+00  5.000000e-02
1.66810e+00  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -4.433238e+00 -1.491947e+00  5.000000e-02
1.66810e+00  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  1.465237e+01  3.432161e+00  5.000000e-02
1.66810e+00  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX -3.206982e+00 -5.529775e+00  5.000000e-02
1.66810e+00  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -2.700392e+00 -1.694138e+00  5.000000e-02
5.99484e+00  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -2.028850e+00 -1.779184e+00  5.000000e-02
5.99484e+00  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  1.154984e+01  4.843533e+00  5.000000e-02
5.99484e+00  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX -6.963267e-01 -2.338572e+00  5.000000e-02
5.99484e+00  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -1.986327e+00 -1.262285e+00  5.000000e-02
2.15443e+01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -1.023883e+00 -1.855581e+00  5.000000e-02
2.15443e+01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  4.998097e+00  5.843238e+00  5.000000e-02
2.15443e+01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX -2.562856e-01 -7.718847e-01  5.000000e-02
2.15443e+01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -7.906109e-01 -1.010628e+00  5.000000e-02
7.74264e+01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -2.566711e-02 -5.040115e-01  5.000000e-02
7.74264e+01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  1.762780e+00  2.577224e+00  5.000000e-02
7.74264e+01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX -5.368337e-02 -2.044519e-01  5.000000e-02
7.74264e+01  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -2.933967e-01 -3.810445e-01  5.000000e-02
2.78256e+02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -1.319355e-01 -6.540388e-02  5.000000e-02
2.78256e+02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  1.028558e+00  9.711616e-01  5.000000e-02
2.78256e+02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX -4.877266e-02 -7.873267e-02  5.000000e-02
2.78256e+02  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -1.827053e-01 -1.784454e-01  5.000000e-02
1.00000e+03  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXX -1.780764e-01  3.738392e-02  5.000000e-02
1.00000e+03  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZXY  5.655739e-01  6.366953e-01  5.000000e-02
1.00000e+03  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYX  3.677924e-02 -5.247217e-02  5.000000e-02
1.00000e+03  YNP02S   44.917 -111.015   36750.000  -31500.000    2246.020 ZYY -6.558059e-02 -8.439878e-02  5.000000e-02
1.00000e-02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX -2.625750e+01 -3.318838e+01  5.000000e-02
1.00000e-02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  6.739575e+01  1.090613e+02  5.000000e-02
1.00000e-02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -7.805888e+01 -1.173938e+02  5.000000e-02
1.00000e-02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY  3.390675e+01  4.590987e+01  5.000000e-02
3.59381e-02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX -1.256911e+01 -1.514415e+01  5.000000e-02
3.59381e-02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  3.102985e+01  4.629274e+01  5.000000e-02
3.59381e-02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -3.643455e+01 -5.203123e+01  5.000000e-02
3.59381e-02  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY  1.649159e+01  2.001773e+01  5.000000e-02
1.29155e-01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXX -7.343884e+00 -7.722410e+00  5.000000e-02
1.29155e-01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZXY  1.691592e+01  1.887585e+01  5.000000e-02
1.29155e-01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYX -1.712576e+01 -2.177968e+01  5.000000e-02
1.29155e-01  YNP03B   45.059 -110.773   50750.000  -10500.000    1587.590 ZYY  9.994640e+00  9.624873e+00  5.000000e-02
